"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Jefferson County, MO"	"29099"	"2020 "	"2020"	32	226543	14.1	11.4	0.0%
	"Lawrence County, MO"	"29109"	"2013"	"2013"	10	38185	Unreliable	Unreliable	0.0%
	"Lawrence County, MO"	"29109"	"2020 "	"2020"	10	38175	Unreliable	Unreliable	0.0%
	"Newton County, MO"	"29145"	"2007"	"2007"	10	57470	Unreliable	Unreliable	0.0%
	"Newton County, MO"	"29145"	"2015"	"2015"	10	58615	Unreliable	Unreliable	0.0%
	"Phelps County, MO"	"29161"	"2020 "	"2020"	13	44414	Unreliable	Unreliable	0.0%
	"Platte County, MO"	"29165"	"2019"	"2019"	17	104418	Unreliable	Unreliable	0.0%
	"Platte County, MO"	"29165"	"2020 "	"2020"	15	106532	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"1999"	"1999"	19	277961	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2000"	"2000"	12	283883	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2001"	"2001"	20	294908	6.8	8.4	0.0%
	"St. Charles County, MO"	"29183"	"2002"	"2002"	19	303224	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2003"	"2003"	23	311405	7.4	7.9	0.0%
	"St. Charles County, MO"	"29183"	"2004"	"2004"	16	319729	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2005"	"2005"	17	328892	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2006"	"2006"	29	337952	8.6	8.6	0.0%
	"St. Charles County, MO"	"29183"	"2007"	"2007"	14	345395	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2008"	"2008"	25	351179	7.1	7.0	0.0%
	"St. Charles County, MO"	"29183"	"2009"	"2009"	25	356902	7.0	6.6	0.0%
	"St. Charles County, MO"	"29183"	"2010"	"2010"	18	360485	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2011"	"2011"	19	365151	Unreliable	Unreliable	0.0%
	"St. Charles County, MO"	"29183"	"2012"	"2012"	25	368666	6.8	5.8	0.0%
	"St. Charles County, MO"	"29183"	"2013"	"2013"	27	373495	7.2	6.9	0.0%
	"St. Charles County, MO"	"29183"	"2014"	"2014"	34	379493	9.0	8.4	0.0%
	"St. Charles County, MO"	"29183"	"2015"	"2015"	24	385590	6.2	5.8	0.0%
	"St. Charles County, MO"	"29183"	"2016"	"2016"	30	390918	7.7	6.6	0.0%
	"St. Charles County, MO"	"29183"	"2017"	"2017"	49	395504	12.4	10.6	0.0%
	"St. Charles County, MO"	"29183"	"2018"	"2018"	43	399182	10.8	9.5	0.0%
	"St. Charles County, MO"	"29183"	"2019"	"2019"	48	402022	11.9	10.0	0.0%
	"St. Charles County, MO"	"29183"	"2020 "	"2020"	57	406204	14.0	11.4	0.0%
	"St. Francois County, MO"	"29187"	"2018"	"2018"	16	66692	Unreliable	Unreliable	0.0%
	"St. Francois County, MO"	"29187"	"2020 "	"2020"	13	66485	Unreliable	Unreliable	0.0%
	"St. Louis County, MO"	"29189"	"1999"	"1999"	68	1016040	6.7	6.3	0.0%
	"St. Louis County, MO"	"29189"	"2000"	"2000"	73	1016315	7.2	6.7	0.0%
	"St. Louis County, MO"	"29189"	"2001"	"2001"	72	1016243	7.1	6.5	0.0%
	"St. Louis County, MO"	"29189"	"2002"	"2002"	64	1014359	6.3	5.8	0.0%
	"St. Louis County, MO"	"29189"	"2003"	"2003"	68	1011678	6.7	6.1	0.0%
	"St. Louis County, MO"	"29189"	"2004"	"2004"	61	1007813	6.1	5.5	0.0%
	"St. Louis County, MO"	"29189"	"2005"	"2005"	72	1004109	7.2	6.4	0.0%
	"St. Louis County, MO"	"29189"	"2006"	"2006"	71	1002050	7.1	6.3	0.0%
	"St. Louis County, MO"	"29189"	"2007"	"2007"	63	999389	6.3	5.5	0.0%
	"St. Louis County, MO"	"29189"	"2008"	"2008"	67	998331	6.7	5.8	0.0%
	"St. Louis County, MO"	"29189"	"2009"	"2009"	73	998618	7.3	6.1	0.0%
	"St. Louis County, MO"	"29189"	"2010"	"2010"	86	998954	8.6	7.8	0.0%
	"St. Louis County, MO"	"29189"	"2011"	"2011"	87	998692	8.7	7.3	0.0%
	"St. Louis County, MO"	"29189"	"2012"	"2012"	87	1000438	8.7	7.2	0.0%
	"St. Louis County, MO"	"29189"	"2013"	"2013"	85	1001444	8.5	7.2	0.0%
	"St. Louis County, MO"	"29189"	"2014"	"2014"	93	1001876	9.3	7.3	0.0%
	"St. Louis County, MO"	"29189"	"2015"	"2015"	106	1003362	10.6	8.8	0.0%
	"St. Louis County, MO"	"29189"	"2016"	"2016"	93	998581	9.3	7.6	0.0%
	"St. Louis County, MO"	"29189"	"2017"	"2017"	94	996726	9.4	7.4	0.0%
	"St. Louis County, MO"	"29189"	"2018"	"2018"	87	996945	8.7	7.0	0.0%
	"St. Louis County, MO"	"29189"	"2019"	"2019"	80	994205	8.0	6.4	0.0%
	"St. Louis County, MO"	"29189"	"2020 "	"2020"	112	994020	11.3	8.7	0.0%
	"Scott County, MO"	"29201"	"2018"	"2018"	10	38458	Unreliable	Unreliable	0.0%
	"Taney County, MO"	"29213"	"2008"	"2008"	11	49711	Unreliable	Unreliable	0.0%
	"Taney County, MO"	"29213"	"2010"	"2010"	12	51675	Unreliable	Unreliable	0.0%
	"Taney County, MO"	"29213"	"2011"	"2011"	11	52736	Unreliable	Unreliable	0.0%
	"St. Louis city, MO"	"29510"	"1999"	"1999"	30	350156	8.6	8.8	0.0%
	"St. Louis city, MO"	"29510"	"2000"	"2000"	30	348189	8.6	9.2	0.0%
	"St. Louis city, MO"	"29510"	"2001"	"2001"	34	343243	9.9	10.5	0.0%
	"St. Louis city, MO"	"29510"	"2002"	"2002"	31	338457	9.2	9.7	0.0%
	"St. Louis city, MO"	"29510"	"2003"	"2003"	44	334893	13.1	13.6	0.0%
	"St. Louis city, MO"	"29510"	"2004"	"2004"	39	330988	11.8	12.2	0.0%
	"St. Louis city, MO"	"29510"	"2005"	"2005"	39	324945	12.0	12.1	0.0%
	"St. Louis city, MO"	"29510"	"2006"	"2006"	32	320131	10.0	10.3	0.0%
	"St. Louis city, MO"	"29510"	"2007"	"2007"	19	317959	Unreliable	Unreliable	0.0%
	"St. Louis city, MO"	"29510"	"2008"	"2008"	22	317955	6.9	6.7	0.0%
	"St. Louis city, MO"	"29510"	"2009"	"2009"	37	318842	11.6	11.6	0.0%
	"St. Louis city, MO"	"29510"	"2010"	"2010"	36	319294	11.3	11.3	0.0%
	"St. Louis city, MO"	"29510"	"2011"	"2011"	25	318069	7.9	7.9	0.0%
	"St. Louis city, MO"	"29510"	"2012"	"2012"	39	318172	12.3	11.6	0.0%
	"St. Louis city, MO"	"29510"	"2013"	"2013"	48	318416	15.1	14.5	0.0%
	"St. Louis city, MO"	"29510"	"2014"	"2014"	30	317419	9.5	8.4	0.0%
	"St. Louis city, MO"	"29510"	"2015"	"2015"	40	315685	12.7	11.3	0.0%
	"St. Louis city, MO"	"29510"	"2016"	"2016"	30	311404	9.6	8.9	0.0%
	"St. Louis city, MO"	"29510"	"2017"	"2017"	43	308626	13.9	12.5	0.0%
	"St. Louis city, MO"	"29510"	"2018"	"2018"	35	302838	11.6	10.3	0.0%
	"St. Louis city, MO"	"29510"	"2019"	"2019"	48	300576	16.0	14.8	0.0%
	"St. Louis city, MO"	"29510"	"2020 "	"2020"	35	297645	11.8	9.9	0.0%
	"Big Horn County, MT"	"30003"	"2015"	"2015"	11	13242	Unreliable	Unreliable	0.0%
	"Big Horn County, MT"	"30003"	"2020 "	"2020"	13	13063	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"1999"	"1999"	11	80596	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2000"	"2000"	12	80357	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2001"	"2001"	13	80055	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2003"	"2003"	13	79633	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2004"	"2004"	10	80198	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2005"	"2005"	12	80041	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2006"	"2006"	11	79984	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2007"	"2007"	17	80099	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2008"	"2008"	14	80529	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2009"	"2009"	10	80680	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2010"	"2010"	11	81327	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2011"	"2011"	10	81837	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2013"	"2013"	13	82384	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2014"	"2014"	11	82344	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2015"	"2015"	18	82278	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2016"	"2016"	11	81755	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2017"	"2017"	15	81654	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2018"	"2018"	16	81643	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2019"	"2019"	19	81366	Unreliable	Unreliable	0.0%
	"Cascade County, MT"	"30013"	"2020 "	"2020"	22	81346	27.0	22.3	0.0%
	"Flathead County, MT"	"30029"	"1999"	"1999"	10	73626	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2002"	"2002"	10	77583	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2003"	"2003"	13	79643	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2006"	"2006"	12	85759	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2009"	"2009"	11	90910	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2010"	"2010"	13	90928	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2011"	"2011"	11	91301	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2012"	"2012"	10	91633	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2013"	"2013"	11	93068	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2014"	"2014"	12	94924	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2015"	"2015"	12	96165	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2016"	"2016"	11	98082	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2017"	"2017"	19	100000	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2018"	"2018"	13	102106	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2019"	"2019"	18	103806	Unreliable	Unreliable	0.0%
	"Flathead County, MT"	"30029"	"2020 "	"2020"	23	105851	21.7	17.4	0.0%
	"Glacier County, MT"	"30035"	"2017"	"2017"	14	13640	Unreliable	Unreliable	0.0%
	"Glacier County, MT"	"30035"	"2020 "	"2020"	17	13594	Unreliable	Unreliable	0.0%
	"Lake County, MT"	"30047"	"2011"	"2011"	12	28947	Unreliable	Unreliable	0.0%
	"Lewis and Clark County, MT"	"30049"	"2013"	"2013"	10	65338	Unreliable	Unreliable	0.0%
	"Lewis and Clark County, MT"	"30049"	"2014"	"2014"	14	65856	Unreliable	Unreliable	0.0%
	"Lewis and Clark County, MT"	"30049"	"2015"	"2015"	10	66418	Unreliable	Unreliable	0.0%
	"Lewis and Clark County, MT"	"30049"	"2016"	"2016"	10	67282	Unreliable	Unreliable	0.0%
	"Lewis and Clark County, MT"	"30049"	"2020 "	"2020"	11	70229	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2002"	"2002"	10	98968	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2004"	"2004"	11	100934	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2009"	"2009"	15	108717	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2014"	"2014"	13	112684	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2015"	"2015"	17	114181	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2018"	"2018"	13	118791	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2019"	"2019"	17	119600	Unreliable	Unreliable	0.0%
	"Missoula County, MT"	"30063"	"2020 "	"2020"	18	121630	Unreliable	Unreliable	0.0%
	"Ravalli County, MT"	"30081"	"2017"	"2017"	10	42563	Unreliable	Unreliable	0.0%
	"Ravalli County, MT"	"30081"	"2020 "	"2020"	11	45002	Unreliable	Unreliable	0.0%
	"Roosevelt County, MT"	"30085"	"2007"	"2007"	10	10166	Unreliable	Unreliable	0.0%
	"Roosevelt County, MT"	"30085"	"2013"	"2013"	15	11125	Unreliable	Unreliable	0.0%
	"Roosevelt County, MT"	"30085"	"2019"	"2019"	13	11004	Unreliable	Unreliable	0.0%
	"Roosevelt County, MT"	"30085"	"2020 "	"2020"	12	10964	Unreliable	Unreliable	0.0%
	"Silver Bow County, MT"	"30093"	"2005"	"2005"	10	33414	Unreliable	Unreliable	0.0%
	"Silver Bow County, MT"	"30093"	"2017"	"2017"	10	34602	Unreliable	Unreliable	0.0%
	"Silver Bow County, MT"	"30093"	"2020 "	"2020"	12	35180	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2000"	"2000"	10	129352	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2001"	"2001"	16	130801	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2002"	"2002"	20	132165	15.1	14.0	0.0%
	"Yellowstone County, MT"	"30111"	"2003"	"2003"	12	133715	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2004"	"2004"	10	135441	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2005"	"2005"	15	137623	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2006"	"2006"	18	139582	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2007"	"2007"	20	141518	14.1	12.2	0.0%
	"Yellowstone County, MT"	"30111"	"2008"	"2008"	17	144255	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2009"	"2009"	15	146465	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2010"	"2010"	20	147972	13.5	11.2	0.0%
	"Yellowstone County, MT"	"30111"	"2011"	"2011"	12	150069	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2012"	"2012"	21	151882	13.8	12.3	0.0%
	"Yellowstone County, MT"	"30111"	"2013"	"2013"	27	154162	17.5	14.9	0.0%
	"Yellowstone County, MT"	"30111"	"2014"	"2014"	19	155634	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2015"	"2015"	20	157048	12.7	10.5	0.0%
	"Yellowstone County, MT"	"30111"	"2016"	"2016"	25	158437	15.8	14.2	0.0%
	"Yellowstone County, MT"	"30111"	"2017"	"2017"	30	158980	18.9	16.9	0.0%
	"Yellowstone County, MT"	"30111"	"2018"	"2018"	19	160137	Unreliable	Unreliable	0.0%
	"Yellowstone County, MT"	"30111"	"2019"	"2019"	27	161300	16.7	15.8	0.0%
	"Yellowstone County, MT"	"30111"	"2020 "	"2020"	29	162990	17.8	14.5	0.0%
	"Adams County, NE"	"31001"	"2020 "	"2020"	10	31321	Unreliable	Unreliable	0.0%
	"Dodge County, NE"	"31053"	"2020 "	"2020"	10	36222	Unreliable	Unreliable	0.0%
	"Douglas County, NE"	"31055"	"1999"	"1999"	42	460798	9.1	10.0	0.0%
	"Douglas County, NE"	"31055"	"2000"	"2000"	25	463585	5.4	5.9	0.0%
	"Douglas County, NE"	"31055"	"2001"	"2001"	25	468125	5.3	5.7	0.0%
	"Douglas County, NE"	"31055"	"2002"	"2002"	41	471866	8.7	9.4	0.0%
	"Douglas County, NE"	"31055"	"2003"	"2003"	34	476701	7.1	7.7	0.0%
	"Douglas County, NE"	"31055"	"2004"	"2004"	38	482075	7.9	8.7	0.0%
	"Douglas County, NE"	"31055"	"2005"	"2005"	30	488114	6.1	6.3	0.0%
	"Douglas County, NE"	"31055"	"2006"	"2006"	29	493757	5.9	6.3	0.0%
	"Douglas County, NE"	"31055"	"2007"	"2007"	31	498743	6.2	6.3	0.0%
	"Douglas County, NE"	"31055"	"2008"	"2008"	37	504547	7.3	7.6	0.0%
	"Douglas County, NE"	"31055"	"2009"	"2009"	38	511902	7.4	7.5	0.0%
	"Douglas County, NE"	"31055"	"2010"	"2010"	38	517110	7.3	7.5	0.0%
	"Douglas County, NE"	"31055"	"2011"	"2011"	41	524861	7.8	7.9	0.0%
	"Douglas County, NE"	"31055"	"2012"	"2012"	69	531265	13.0	12.7	0.0%
	"Douglas County, NE"	"31055"	"2013"	"2013"	54	537256	10.1	10.1	0.0%
	"Douglas County, NE"	"31055"	"2014"	"2014"	54	543244	9.9	9.1	0.0%
	"Douglas County, NE"	"31055"	"2015"	"2015"	41	550064	7.5	7.8	0.0%
	"Douglas County, NE"	"31055"	"2016"	"2016"	60	554995	10.8	10.2	0.0%
	"Douglas County, NE"	"31055"	"2017"	"2017"	75	561620	13.4	12.9	0.0%
	"Douglas County, NE"	"31055"	"2018"	"2018"	62	566880	10.9	10.6	0.0%
	"Douglas County, NE"	"31055"	"2019"	"2019"	80	571327	14.0	13.4	0.0%
	"Douglas County, NE"	"31055"	"2020 "	"2020"	82	574332	14.3	13.2	0.0%
	"Hall County, NE"	"31079"	"2020 "	"2020"	10	61028	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"1999"	"1999"	19	247442	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2001"	"2001"	11	254630	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2002"	"2002"	19	258398	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2003"	"2003"	10	262667	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2004"	"2004"	12	265087	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2005"	"2005"	15	268868	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2006"	"2006"	17	272286	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2007"	"2007"	18	276012	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2008"	"2008"	24	279605	8.6	9.1	0.0%
	"Lancaster County, NE"	"31109"	"2009"	"2009"	19	283097	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2010"	"2010"	18	285407	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2011"	"2011"	14	289800	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2012"	"2012"	19	293407	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2013"	"2013"	19	297036	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2014"	"2014"	25	301795	8.3	8.7	0.0%
	"Lancaster County, NE"	"31109"	"2015"	"2015"	18	306468	Unreliable	Unreliable	0.0%
	"Lancaster County, NE"	"31109"	"2016"	"2016"	30	309637	9.7	9.0	0.0%
	"Lancaster County, NE"	"31109"	"2017"	"2017"	25	314358	8.0	8.3	0.0%
	"Lancaster County, NE"	"31109"	"2018"	"2018"	35	317272	11.0	11.9	0.0%
	"Lancaster County, NE"	"31109"	"2019"	"2019"	35	319090	11.0	10.9	0.0%
	"Lancaster County, NE"	"31109"	"2020 "	"2020"	38	320650	11.9	11.9	0.0%
	"Lincoln County, NE"	"31111"	"2020 "	"2020"	11	34347	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2007"	"2007"	10	148214	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2009"	"2009"	10	156147	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2013"	"2013"	17	169331	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2015"	"2015"	11	175692	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2016"	"2016"	21	179023	11.7	13.0	0.0%
	"Sarpy County, NE"	"31153"	"2017"	"2017"	16	181439	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2018"	"2018"	14	184459	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2019"	"2019"	14	187196	Unreliable	Unreliable	0.0%
	"Sarpy County, NE"	"31153"	"2020 "	"2020"	23	188856	12.2	11.6	0.0%
	"Scotts Bluff County, NE"	"31157"	"2012"	"2012"	12	36964	Unreliable	Unreliable	0.0%
	"Scotts Bluff County, NE"	"31157"	"2013"	"2013"	11	36848	Unreliable	Unreliable	0.0%
	"Scotts Bluff County, NE"	"31157"	"2015"	"2015"	11	36261	Unreliable	Unreliable	0.0%
	"Scotts Bluff County, NE"	"31157"	"2019"	"2019"	11	35618	Unreliable	Unreliable	0.0%
	"Clark County, NV"	"32003"	"1999"	"1999"	177	1321254	13.4	14.1	0.0%
	"Clark County, NV"	"32003"	"2000"	"2000"	199	1375765	14.5	15.0	0.0%
	"Clark County, NV"	"32003"	"2001"	"2001"	197	1460500	13.5	14.0	0.0%
	"Clark County, NV"	"32003"	"2002"	"2002"	175	1522962	11.5	11.7	0.0%
	"Clark County, NV"	"32003"	"2003"	"2003"	158	1584166	10.0	10.0	0.0%
	"Clark County, NV"	"32003"	"2004"	"2004"	166	1662773	10.0	10.3	0.0%
	"Clark County, NV"	"32003"	"2005"	"2005"	159	1729522	9.2	9.2	0.0%
	"Clark County, NV"	"32003"	"2006"	"2006"	168	1803774	9.3	9.6	0.0%
	"Clark County, NV"	"32003"	"2007"	"2007"	145	1867817	7.8	7.8	0.0%
	"Clark County, NV"	"32003"	"2008"	"2008"	190	1912349	9.9	10.0	0.0%
	"Clark County, NV"	"32003"	"2009"	"2009"	212	1939407	10.9	10.8	0.0%
	"Clark County, NV"	"32003"	"2010"	"2010"	197	1951269	10.1	9.9	0.0%
	"Clark County, NV"	"32003"	"2011"	"2011"	185	1969975	9.4	9.2	0.0%
	"Clark County, NV"	"32003"	"2012"	"2012"	240	2000759	12.0	11.3	0.0%
	"Clark County, NV"	"32003"	"2013"	"2013"	243	2027868	12.0	11.1	0.0%
	"Clark County, NV"	"32003"	"2014"	"2014"	256	2069681	12.4	11.2	0.0%
	"Clark County, NV"	"32003"	"2015"	"2015"	303	2114801	14.3	13.0	0.0%
	"Clark County, NV"	"32003"	"2016"	"2016"	280	2155664	13.0	11.5	0.0%
	"Clark County, NV"	"32003"	"2017"	"2017"	294	2204079	13.3	12.0	0.0%
	"Clark County, NV"	"32003"	"2018"	"2018"	328	2231647	14.7	13.0	0.0%
	"Clark County, NV"	"32003"	"2019"	"2019"	335	2266715	14.8	12.7	0.0%
	"Clark County, NV"	"32003"	"2020 "	"2020"	379	2315963	16.4	14.3	0.1%
	"Douglas County, NV"	"32005"	"2008"	"2008"	10	47270	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2009"	"2009"	11	46965	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2010"	"2010"	11	46997	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2011"	"2011"	15	46886	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2012"	"2012"	11	46996	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2015"	"2015"	13	47710	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2017"	"2017"	19	48309	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2018"	"2018"	13	48467	Unreliable	Unreliable	0.0%
	"Douglas County, NV"	"32005"	"2020 "	"2020"	10	49088	Unreliable	Unreliable	0.0%
	"Elko County, NV"	"32007"	"2014"	"2014"	11	52766	Unreliable	Unreliable	0.0%
	"Elko County, NV"	"32007"	"2020 "	"2020"	12	53006	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2006"	"2006"	13	49827	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2007"	"2007"	13	51725	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2009"	"2009"	12	51819	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2011"	"2011"	16	51871	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2014"	"2014"	10	51789	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2015"	"2015"	12	52585	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2016"	"2016"	10	53179	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2018"	"2018"	11	55808	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2019"	"2019"	10	57510	Unreliable	Unreliable	0.0%
	"Lyon County, NV"	"32019"	"2020 "	"2020"	16	58319	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2004"	"2004"	12	37287	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2008"	"2008"	16	44367	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2010"	"2010"	12	43946	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2011"	"2011"	12	43351	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2012"	"2012"	15	42963	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2013"	"2013"	16	42297	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2014"	"2014"	11	42282	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2015"	"2015"	13	42477	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2017"	"2017"	19	44202	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2018"	"2018"	14	45346	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2019"	"2019"	14	46523	Unreliable	Unreliable	0.0%
	"Nye County, NV"	"32023"	"2020 "	"2020"	11	48054	Unreliable	Unreliable	0.0%
	"Washoe County, NV"	"32031"	"1999"	"1999"	45	332833	13.5	13.4	0.0%
	"Washoe County, NV"	"32031"	"2000"	"2000"	50	339486	14.7	15.0	0.0%
	"Washoe County, NV"	"32031"	"2001"	"2001"	50	351959	14.2	14.2	0.0%
	"Washoe County, NV"	"32031"	"2002"	"2002"	49	362374	13.5	13.7	0.0%
	"Washoe County, NV"	"32031"	"2003"	"2003"	70	372302	18.8	17.6	0.0%
	"Washoe County, NV"	"32031"	"2004"	"2004"	64	382777	16.7	15.9	0.0%
	"Washoe County, NV"	"32031"	"2005"	"2005"	62	392716	15.8	15.3	0.0%
	"Washoe County, NV"	"32031"	"2006"	"2006"	67	400453	16.7	15.4	0.0%
	"Washoe County, NV"	"32031"	"2007"	"2007"	77	408724	18.8	17.4	0.0%
	"Washoe County, NV"	"32031"	"2008"	"2008"	61	414793	14.7	13.4	0.0%
	"Washoe County, NV"	"32031"	"2009"	"2009"	49	417722	11.7	10.8	0.0%
	"Washoe County, NV"	"32031"	"2010"	"2010"	62	421407	14.7	13.2	0.0%
