"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"New Hanover County, NC"	"37129"	"2020 "	"2020"	36	236613	15.2	11.5	0.0%
	"Onslow County, NC"	"37133"	"2014"	"2014"	10	187589	Unreliable	Unreliable	0.0%
	"Onslow County, NC"	"37133"	"2020 "	"2020"	12	203943	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"1999"	"1999"	10	116862	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2012"	"2012"	10	137941	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2014"	"2014"	14	140420	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2015"	"2015"	15	141354	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2016"	"2016"	13	141796	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2017"	"2017"	17	144946	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2019"	"2019"	11	148476	Unreliable	Unreliable	0.0%
	"Orange County, NC"	"37135"	"2020 "	"2020"	12	149077	Unreliable	Unreliable	0.0%
	"Pitt County, NC"	"37147"	"2001"	"2001"	11	136605	Unreliable	Unreliable	0.0%
	"Pitt County, NC"	"37147"	"2014"	"2014"	14	175354	Unreliable	Unreliable	0.0%
	"Pitt County, NC"	"37147"	"2015"	"2015"	10	175842	Unreliable	Unreliable	0.0%
	"Pitt County, NC"	"37147"	"2018"	"2018"	20	179914	11.1	12.6	0.0%
	"Pitt County, NC"	"37147"	"2019"	"2019"	12	180742	Unreliable	Unreliable	0.0%
	"Pitt County, NC"	"37147"	"2020 "	"2020"	13	182924	Unreliable	Unreliable	0.0%
	"Polk County, NC"	"37149"	"2020 "	"2020"	11	21030	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2006"	"2006"	10	137885	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2008"	"2008"	10	140297	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2010"	"2010"	16	141752	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2012"	"2012"	15	142466	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2013"	"2013"	12	142577	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2014"	"2014"	18	142778	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2015"	"2015"	12	142799	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2016"	"2016"	12	143416	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2017"	"2017"	23	143282	16.1	12.5	0.0%
	"Randolph County, NC"	"37151"	"2018"	"2018"	17	143351	Unreliable	Unreliable	0.0%
	"Randolph County, NC"	"37151"	"2020 "	"2020"	21	144557	14.5	10.9	0.0%
	"Robeson County, NC"	"37155"	"2017"	"2017"	11	132606	Unreliable	Unreliable	0.0%
	"Robeson County, NC"	"37155"	"2018"	"2018"	17	131831	Unreliable	Unreliable	0.0%
	"Robeson County, NC"	"37155"	"2020 "	"2020"	10	129999	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2000"	"2000"	11	130340	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2001"	"2001"	13	131852	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2005"	"2005"	11	132527	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2006"	"2006"	10	134045	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2007"	"2007"	10	135626	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2013"	"2013"	12	138323	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2016"	"2016"	11	139933	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2017"	"2017"	16	140644	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2018"	"2018"	17	141262	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2019"	"2019"	14	142088	Unreliable	Unreliable	0.0%
	"Rowan County, NC"	"37159"	"2020 "	"2020"	24	142495	16.8	13.5	0.0%
	"Rutherford County, NC"	"37161"	"2013"	"2013"	10	66956	Unreliable	Unreliable	0.0%
	"Rutherford County, NC"	"37161"	"2014"	"2014"	10	66600	Unreliable	Unreliable	0.0%
	"Rutherford County, NC"	"37161"	"2015"	"2015"	12	66390	Unreliable	Unreliable	0.0%
	"Rutherford County, NC"	"37161"	"2016"	"2016"	16	66421	Unreliable	Unreliable	0.0%
	"Rutherford County, NC"	"37161"	"2017"	"2017"	13	66551	Unreliable	Unreliable	0.0%
	"Stanly County, NC"	"37167"	"2020 "	"2020"	12	63239	Unreliable	Unreliable	0.0%
	"Stokes County, NC"	"37169"	"2016"	"2016"	10	46097	Unreliable	Unreliable	0.0%
	"Surry County, NC"	"37171"	"2007"	"2007"	11	73027	Unreliable	Unreliable	0.0%
	"Surry County, NC"	"37171"	"2011"	"2011"	12	73714	Unreliable	Unreliable	0.0%
	"Surry County, NC"	"37171"	"2012"	"2012"	10	73561	Unreliable	Unreliable	0.0%
	"Surry County, NC"	"37171"	"2014"	"2014"	15	72968	Unreliable	Unreliable	0.0%
	"Surry County, NC"	"37171"	"2017"	"2017"	10	72224	Unreliable	Unreliable	0.0%
	"Transylvania County, NC"	"37175"	"2016"	"2016"	11	33482	Unreliable	Unreliable	0.0%
	"Transylvania County, NC"	"37175"	"2018"	"2018"	12	34215	Unreliable	Unreliable	0.0%
	"Transylvania County, NC"	"37175"	"2019"	"2019"	10	34385	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2001"	"2001"	10	131661	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2004"	"2004"	10	151452	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2005"	"2005"	11	160835	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2006"	"2006"	13	172529	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2009"	"2009"	10	198533	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2011"	"2011"	10	205463	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2013"	"2013"	14	212756	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2014"	"2014"	21	218568	9.6	13.3	0.0%
	"Union County, NC"	"37179"	"2015"	"2015"	28	222742	12.6	16.6	0.0%
	"Union County, NC"	"37179"	"2016"	"2016"	25	226606	11.0	14.4	0.0%
	"Union County, NC"	"37179"	"2017"	"2017"	19	231366	Unreliable	Unreliable	0.0%
	"Union County, NC"	"37179"	"2018"	"2018"	24	235908	10.2	11.8	0.0%
	"Union County, NC"	"37179"	"2019"	"2019"	28	239859	11.7	13.5	0.0%
	"Union County, NC"	"37179"	"2020 "	"2020"	22	244562	9.0	10.5	0.0%
	"Vance County, NC"	"37181"	"2020 "	"2020"	11	44718	Unreliable	Unreliable	0.0%
	"Wake County, NC"	"37183"	"1999"	"1999"	13	612728	Unreliable	Unreliable	0.0%
	"Wake County, NC"	"37183"	"2000"	"2000"	20	627846	3.2	5.7	0.0%
	"Wake County, NC"	"37183"	"2001"	"2001"	19	656819	Unreliable	Unreliable	0.0%
	"Wake County, NC"	"37183"	"2002"	"2002"	19	676392	Unreliable	Unreliable	0.0%
	"Wake County, NC"	"37183"	"2003"	"2003"	26	695746	3.7	6.6	0.0%
	"Wake County, NC"	"37183"	"2004"	"2004"	28	716336	3.9	6.9	0.0%
	"Wake County, NC"	"37183"	"2005"	"2005"	50	746048	6.7	11.2	0.0%
	"Wake County, NC"	"37183"	"2006"	"2006"	31	784038	4.0	6.7	0.0%
	"Wake County, NC"	"37183"	"2007"	"2007"	32	821607	3.9	6.5	0.0%
	"Wake County, NC"	"37183"	"2008"	"2008"	29	856492	3.4	5.5	0.0%
	"Wake County, NC"	"37183"	"2009"	"2009"	46	883624	5.2	8.5	0.0%
	"Wake County, NC"	"37183"	"2010"	"2010"	35	900993	3.9	6.0	0.0%
	"Wake County, NC"	"37183"	"2011"	"2011"	45	929780	4.8	7.3	0.0%
	"Wake County, NC"	"37183"	"2012"	"2012"	70	952151	7.4	11.3	0.0%
	"Wake County, NC"	"37183"	"2013"	"2013"	56	974289	5.7	8.2	0.0%
	"Wake County, NC"	"37183"	"2014"	"2014"	63	998691	6.3	8.8	0.0%
	"Wake County, NC"	"37183"	"2015"	"2015"	74	1024198	7.2	10.3	0.0%
	"Wake County, NC"	"37183"	"2016"	"2016"	72	1046791	6.9	9.3	0.0%
	"Wake County, NC"	"37183"	"2017"	"2017"	75	1072203	7.0	9.3	0.0%
	"Wake County, NC"	"37183"	"2018"	"2018"	84	1092305	7.7	9.6	0.0%
	"Wake County, NC"	"37183"	"2019"	"2019"	101	1111761	9.1	10.7	0.0%
	"Wake County, NC"	"37183"	"2020 "	"2020"	95	1132271	8.4	9.8	0.0%
	"Watauga County, NC"	"37189"	"2020 "	"2020"	10	56441	Unreliable	Unreliable	0.0%
	"Wayne County, NC"	"37191"	"2012"	"2012"	10	124246	Unreliable	Unreliable	0.0%
	"Wayne County, NC"	"37191"	"2015"	"2015"	13	124132	Unreliable	Unreliable	0.0%
	"Wayne County, NC"	"37191"	"2016"	"2016"	16	124150	Unreliable	Unreliable	0.0%
	"Wayne County, NC"	"37191"	"2017"	"2017"	15	124172	Unreliable	Unreliable	0.0%
	"Wayne County, NC"	"37191"	"2018"	"2018"	16	123248	Unreliable	Unreliable	0.0%
	"Wayne County, NC"	"37191"	"2019"	"2019"	22	123131	17.9	14.3	0.0%
	"Wayne County, NC"	"37191"	"2020 "	"2020"	14	123967	Unreliable	Unreliable	0.0%
	"Wilkes County, NC"	"37193"	"2015"	"2015"	11	68502	Unreliable	Unreliable	0.0%
	"Wilkes County, NC"	"37193"	"2017"	"2017"	10	68576	Unreliable	Unreliable	0.0%
	"Wilkes County, NC"	"37193"	"2019"	"2019"	11	68412	Unreliable	Unreliable	0.0%
	"Wilkes County, NC"	"37193"	"2020 "	"2020"	14	68043	Unreliable	Unreliable	0.0%
	"Wilson County, NC"	"37195"	"2016"	"2016"	11	81661	Unreliable	Unreliable	0.0%
	"Wilson County, NC"	"37195"	"2019"	"2019"	10	81801	Unreliable	Unreliable	0.0%
	"Wilson County, NC"	"37195"	"2020 "	"2020"	15	81979	Unreliable	Unreliable	0.0%
	"Burleigh County, ND"	"38015"	"2006"	"2006"	10	75940	Unreliable	Unreliable	0.0%
	"Burleigh County, ND"	"38015"	"2019"	"2019"	14	95626	Unreliable	Unreliable	0.0%
	"Burleigh County, ND"	"38015"	"2020 "	"2020"	14	96212	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2000"	"2000"	10	123138	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2004"	"2004"	12	133197	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2005"	"2005"	18	135181	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2007"	"2007"	10	141316	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2008"	"2008"	11	144290	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2010"	"2010"	12	149778	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2011"	"2011"	17	152368	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2012"	"2012"	15	156157	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2013"	"2013"	15	162829	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2014"	"2014"	19	167005	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2015"	"2015"	12	171512	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2016"	"2016"	15	175249	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2017"	"2017"	13	177787	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2018"	"2018"	16	181516	Unreliable	Unreliable	0.0%
	"Cass County, ND"	"38017"	"2019"	"2019"	23	181923	12.6	12.9	0.0%
	"Cass County, ND"	"38017"	"2020 "	"2020"	27	183904	14.7	15.6	0.0%
	"Ward County, ND"	"38101"	"2016"	"2016"	11	70210	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"1999"	"1999"	10	108192	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2001"	"2001"	12	108523	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2011"	"2011"	11	106094	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2012"	"2012"	11	105141	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2015"	"2015"	10	104425	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2017"	"2017"	10	103198	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2018"	"2018"	17	102663	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2019"	"2019"	17	102351	Unreliable	Unreliable	0.0%
	"Allen County, OH"	"39003"	"2020 "	"2020"	13	101980	Unreliable	Unreliable	0.0%
	"Ashland County, OH"	"39005"	"2007"	"2007"	12	53544	Unreliable	Unreliable	0.0%
	"Ashland County, OH"	"39005"	"2009"	"2009"	10	53305	Unreliable	Unreliable	0.0%
	"Ashland County, OH"	"39005"	"2012"	"2012"	11	52962	Unreliable	Unreliable	0.0%
	"Ashland County, OH"	"39005"	"2015"	"2015"	10	53213	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2001"	"2001"	10	102450	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2011"	"2011"	10	101345	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2012"	"2012"	13	100389	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2013"	"2013"	11	99811	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2017"	"2017"	15	97807	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2018"	"2018"	15	97493	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2019"	"2019"	10	97241	Unreliable	Unreliable	0.0%
	"Ashtabula County, OH"	"39007"	"2020 "	"2020"	19	96513	Unreliable	Unreliable	0.0%
	"Belmont County, OH"	"39013"	"2006"	"2006"	12	70469	Unreliable	Unreliable	0.0%
	"Belmont County, OH"	"39013"	"2018"	"2018"	10	67505	Unreliable	Unreliable	0.0%
	"Belmont County, OH"	"39013"	"2019"	"2019"	10	67006	Unreliable	Unreliable	0.0%
	"Butler County, OH"	"39017"	"2000"	"2000"	17	332807	Unreliable	Unreliable	0.0%
	"Butler County, OH"	"39017"	"2001"	"2001"	12	336679	Unreliable	Unreliable	0.0%
	"Butler County, OH"	"39017"	"2002"	"2002"	16	339514	Unreliable	Unreliable	0.0%
	"Butler County, OH"	"39017"	"2003"	"2003"	25	343022	7.3	9.0	0.0%
	"Butler County, OH"	"39017"	"2004"	"2004"	29	346655	8.4	10.0	0.0%
	"Butler County, OH"	"39017"	"2005"	"2005"	24	350732	6.8	8.4	0.0%
	"Butler County, OH"	"39017"	"2006"	"2006"	21	356691	5.9	6.8	0.0%
	"Butler County, OH"	"39017"	"2007"	"2007"	27	361192	7.5	8.7	0.0%
	"Butler County, OH"	"39017"	"2008"	"2008"	21	364179	5.8	6.4	0.0%
	"Butler County, OH"	"39017"	"2009"	"2009"	20	366633	5.5	6.2	0.0%
	"Butler County, OH"	"39017"	"2010"	"2010"	33	368130	9.0	10.1	0.0%
	"Butler County, OH"	"39017"	"2011"	"2011"	27	369999	7.3	7.9	0.0%
	"Butler County, OH"	"39017"	"2012"	"2012"	12	370589	Unreliable	Unreliable	0.0%
	"Butler County, OH"	"39017"	"2013"	"2013"	37	371272	10.0	10.6	0.0%
	"Butler County, OH"	"39017"	"2014"	"2014"	39	374158	10.4	10.6	0.0%
	"Butler County, OH"	"39017"	"2015"	"2015"	30	376353	8.0	8.1	0.0%
	"Butler County, OH"	"39017"	"2016"	"2016"	27	377537	7.2	7.0	0.0%
	"Butler County, OH"	"39017"	"2017"	"2017"	38	380604	10.0	9.6	0.0%
	"Butler County, OH"	"39017"	"2018"	"2018"	42	382378	11.0	10.4	0.0%
	"Butler County, OH"	"39017"	"2019"	"2019"	50	383134	13.1	12.3	0.0%
	"Butler County, OH"	"39017"	"2020 "	"2020"	36	385648	9.3	8.3	0.0%
	"Clark County, OH"	"39023"	"2000"	"2000"	14	144742	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2001"	"2001"	11	143803	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2002"	"2002"	14	143229	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2003"	"2003"	17	141758	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2004"	"2004"	14	141380	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2005"	"2005"	17	141367	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2006"	"2006"	14	140668	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2008"	"2008"	10	139404	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2010"	"2010"	15	138333	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2011"	"2011"	13	137691	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2012"	"2012"	13	137206	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2013"	"2013"	15	136167	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2014"	"2014"	14	136554	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2015"	"2015"	16	135959	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2016"	"2016"	14	134786	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2017"	"2017"	14	134557	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2018"	"2018"	11	134585	Unreliable	Unreliable	0.0%
	"Clark County, OH"	"39023"	"2019"	"2019"	23	134083	17.2	11.9	0.0%
	"Clark County, OH"	"39023"	"2020 "	"2020"	23	133593	17.2	11.2	0.0%
	"Clermont County, OH"	"39025"	"2000"	"2000"	13	177977	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2003"	"2003"	11	184446	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2006"	"2006"	12	192209	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2008"	"2008"	11	195891	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2009"	"2009"	10	196512	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2010"	"2010"	19	197363	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2011"	"2011"	11	199139	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2012"	"2012"	15	199085	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2013"	"2013"	16	200218	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2014"	"2014"	12	201560	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2015"	"2015"	13	201973	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2016"	"2016"	15	203022	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2017"	"2017"	21	204214	10.3	9.2	0.0%
	"Clermont County, OH"	"39025"	"2018"	"2018"	24	205466	11.7	10.2	0.0%
	"Clermont County, OH"	"39025"	"2019"	"2019"	13	206428	Unreliable	Unreliable	0.0%
	"Clermont County, OH"	"39025"	"2020 "	"2020"	31	207449	14.9	12.3	0.0%
	"Columbiana County, OH"	"39029"	"2002"	"2002"	10	111097	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2003"	"2003"	10	111000	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2005"	"2005"	12	109784	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2014"	"2014"	12	105686	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2015"	"2015"	11	104806	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2016"	"2016"	11	103685	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2017"	"2017"	13	103077	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2018"	"2018"	12	102665	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2019"	"2019"	16	101883	Unreliable	Unreliable	0.0%
	"Columbiana County, OH"	"39029"	"2020 "	"2020"	14	101118	Unreliable	Unreliable	0.0%
	"Coshocton County, OH"	"39031"	"2019"	"2019"	10	36600	Unreliable	Unreliable	0.0%
	"Cuyahoga County, OH"	"39035"	"1999"	"1999"	87	1399752	6.2	4.9	0.0%
	"Cuyahoga County, OH"	"39035"	"2000"	"2000"	76	1393978	5.5	4.3	0.0%
	"Cuyahoga County, OH"	"39035"	"2001"	"2001"	87	1382520	6.3	4.9	0.0%
	"Cuyahoga County, OH"	"39035"	"2002"	"2002"	100	1371493	7.3	5.6	0.0%
	"Cuyahoga County, OH"	"39035"	"2003"	"2003"	90	1359929	6.6	5.1	0.0%
	"Cuyahoga County, OH"	"39035"	"2004"	"2004"	96	1346714	7.1	5.5	0.0%
	"Cuyahoga County, OH"	"39035"	"2005"	"2005"	103	1330612	7.7	5.9	0.0%
	"Cuyahoga County, OH"	"39035"	"2006"	"2006"	122	1312816	9.3	7.0	0.0%
	"Cuyahoga County, OH"	"39035"	"2007"	"2007"	97	1301540	7.5	5.5	0.0%
	"Cuyahoga County, OH"	"39035"	"2008"	"2008"	97	1291479	7.5	5.5	0.0%
	"Cuyahoga County, OH"	"39035"	"2009"	"2009"	89	1285082	6.9	5.0	0.0%
	"Cuyahoga County, OH"	"39035"	"2010"	"2010"	95	1280122	7.4	5.4	0.0%
	"Cuyahoga County, OH"	"39035"	"2011"	"2011"	105	1270294	8.3	5.8	0.0%
	"Cuyahoga County, OH"	"39035"	"2012"	"2012"	111	1265111	8.8	6.2	0.0%
	"Cuyahoga County, OH"	"39035"	"2013"	"2013"	103	1263154	8.2	6.1	0.0%
	"Cuyahoga County, OH"	"39035"	"2014"	"2014"	92	1259828	7.3	5.1	0.0%
	"Cuyahoga County, OH"	"39035"	"2015"	"2015"	104	1255921	8.3	6.1	0.0%
	"Cuyahoga County, OH"	"39035"	"2016"	"2016"	123	1249352	9.8	6.9	0.0%
	"Cuyahoga County, OH"	"39035"	"2017"	"2017"	87	1248514	7.0	4.7	0.0%
	"Cuyahoga County, OH"	"39035"	"2018"	"2018"	136	1243857	10.9	7.3	0.0%
	"Cuyahoga County, OH"	"39035"	"2019"	"2019"	124	1235072	10.0	7.0	0.0%
	"Cuyahoga County, OH"	"39035"	"2020 "	"2020"	181	1227883	14.7	10.0	0.0%
	"Darke County, OH"	"39037"	"2017"	"2017"	11	51536	Unreliable	Unreliable	0.0%
	"Darke County, OH"	"39037"	"2018"	"2018"	12	51323	Unreliable	Unreliable	0.0%
	"Defiance County, OH"	"39039"	"2018"	"2018"	10	38165	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2006"	"2006"	10	156164	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2007"	"2007"	10	161796	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2012"	"2012"	19	181061	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2013"	"2013"	16	184979	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2014"	"2014"	13	189113	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2015"	"2015"	13	193013	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2016"	"2016"	18	196463	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2017"	"2017"	22	200464	11.0	11.6	0.0%
	"Delaware County, OH"	"39041"	"2018"	"2018"	29	204826	14.2	15.9	0.0%
	"Delaware County, OH"	"39041"	"2019"	"2019"	18	209177	Unreliable	Unreliable	0.0%
	"Delaware County, OH"	"39041"	"2020 "	"2020"	22	213554	10.3	10.5	0.0%
	"Erie County, OH"	"39043"	"2010"	"2010"	13	77079	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2011"	"2011"	10	76751	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2012"	"2012"	15	76398	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2013"	"2013"	16	76048	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2014"	"2014"	11	75828	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2015"	"2015"	16	75550	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2016"	"2016"	16	75107	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2017"	"2017"	10	74817	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2018"	"2018"	15	74615	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2019"	"2019"	17	74266	Unreliable	Unreliable	0.0%
	"Erie County, OH"	"39043"	"2020 "	"2020"	17	73719	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2002"	"2002"	10	129355	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2004"	"2004"	11	136074	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2005"	"2005"	13	138745	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2006"	"2006"	15	141005	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2007"	"2007"	10	142915	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2008"	"2008"	16	144029	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2009"	"2009"	11	145446	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2010"	"2010"	11	146156	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2012"	"2012"	18	147474	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2013"	"2013"	12	148867	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2014"	"2014"	14	150381	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2015"	"2015"	17	151408	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2016"	"2016"	17	152597	Unreliable	Unreliable	0.0%
	"Fairfield County, OH"	"39045"	"2017"	"2017"	21	154733	13.6	11.9	0.0%
	"Fairfield County, OH"	"39045"	"2018"	"2018"	20	155782	12.8	10.9	0.0%
	"Fairfield County, OH"	"39045"	"2019"	"2019"	23	157574	14.6	12.5	0.0%
	"Fairfield County, OH"	"39045"	"2020 "	"2020"	34	159709	21.3	18.4	0.0%
	"Fayette County, OH"	"39047"	"2018"	"2018"	10	28666	Unreliable	Unreliable	0.0%
	"Franklin County, OH"	"39049"	"1999"	"1999"	58	1061223	5.5	7.4	0.0%
	"Franklin County, OH"	"39049"	"2000"	"2000"	58	1068978	5.4	7.3	0.0%
	"Franklin County, OH"	"39049"	"2001"	"2001"	61	1082938	5.6	7.6	0.0%
	"Franklin County, OH"	"39049"	"2002"	"2002"	63	1088693	5.8	7.8	0.0%
